区域号	区域类型	X坐标	Y坐标	Z坐标	线段类型	圆心X	圆心Y	圆心Z	节点	节点X坐标	节点Y坐标	节点Z坐标	楼层
0	0	97900	62700	10400	1	0	0	0	0	0	0	0	0
0	0	97900	66300	10400	1	0	0	0	0	0	0	0	0
0	0	101963	67312	10400	1	0	0	0	0	0	0	0	0
0	0	112872	70534	10400	1	0	0	0	0	0	0	0	0
0	0	115448	71361	10400	1	0	0	0	0	0	0	0	0
0	0	123257	74181	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
P3AB2	2	110713	115000	10400	1	0	0	0	A3S2D1	110713	113500	10400	3
0	0	110713	112000	10400	1	0	0	0	B3C4D1	97900	113500	10400	0
0	0	97900	112000	10400	1	0	0	0	P3AB2D1	105900	112000	10400	0
0	0	97900	115000	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3C1	2	91300	61600	10400	1	0	0	0	B3P01	89950	64400	10400	3
0	0	91300	44028	10400	1	0	0	0	B3C1D1	91300	47244	10400	0
0	0	88600	43303	10400	1	0	0	0	B309D1	91300	60600	10400	0
0	0	88600	61600	10400	1	0	0	0	B309D2	91300	53400	10400	0
0	0	89950	64400	10400	1	0	0	0	B310D1	88600	60600	10400	0
0	0	0	0	0	0	0	0	0	B310D2	88600	51400	10400	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3C2	2	97900	67200	10400	1	0	0	0	B3C2D1	97900	64500	10400	3
0	0	97900	61600	10400	1	0	0	0	B3P01	89950	64400	10400	0
0	0	91300	61600	10400	1	0	0	0	0	0	0	0	0
0	0	89950	64400	10400	1	0	0	0	0	0	0	0	0
0	0	91300	67200	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3C3	2	91300	112000	10400	1	0	0	0	B3P01	89950	64400	10400	3
0	0	91300	67200	10400	1	0	0	0	B3P02	89950	114800	10400	0
0	0	89950	64400	10400	1	0	0	0	B301D1	91300	105400	10400	0
0	0	88600	67200	10400	1	0	0	0	B301D2	91300	96147	10400	0
0	0	88600	117600	10400	1	0	0	0	B305D1	91300	94247	10400	0
0	0	0	0	0	0	0	0	0	B305D2	91300	84950	10400	0
0	0	0	0	0	0	0	0	0	B307D1	91300	83050	10400	0
0	0	0	0	0	0	0	0	0	B307D2	91300	73750	10400	0
0	0	0	0	0	0	0	0	0	B302D1	88600	112900	10400	0
0	0	0	0	0	0	0	0	0	B303D1	88600	111050	10400	0
0	0	0	0	0	0	0	0	0	B303D2	88600	101750	10400	0
0	0	0	0	0	0	0	0	0	B304D1	88600	99850	10400	0
0	0	0	0	0	0	0	0	0	B304D2	88600	90550	10400	0
0	0	0	0	0	0	0	0	0	B306D1	88600	88650	10400	0
0	0	0	0	0	0	0	0	0	B306D2	88600	79350	10400	0
0	0	0	0	0	0	0	0	0	B308D1	88600	77450	10400	0
0	0	0	0	0	0	0	0	0	B308D2	88600	68450	10400	0
0	0	0	0	0	0	0	0	0	T3B2D1	91300	111200	10400	0
0	0	0	0	0	0	0	0	0	T3B1D1	91300	107200	10400	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3C4	2	97900	117600	10400	1	0	0	0	B3C4D1	97900	113500	10400	3
0	0	97900	112000	10400	1	0	0	0	B3P02	89950	114800	10400	0
0	0	91300	112000	10400	1	0	0	0	0	0	0	0	0
0	0	88600	117600	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3C5	2	88600	67200	10400	1	0	0	0	B3P01	89950	64400	10400	3
0	0	89950	64400	10400	1	0	0	0	B3C5D1	61100	64710	10400	0
0	0	88600	61600	10400	1	0	0	0	B3C5D2	80520	67200	0	0
0	0	61100	61600	10400	1	0	0	0	B3C5D3	62558	67200	0	0
0	0	61100	67200	10400	1	0	0	0	B3C5D4	65340	67200	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3C6	2	82000	72740	10400	1	0	0	0	B3C5D2	80520	67200	10400	3
0	0	82000	67200	10400	1	0	0	0	B3C6D1	79900	70840	10400	0
0	0	79150	67200	10400	1	0	0	0	0	0	0	0	0
0	0	79150	70840	10400	1	0	0	0	0	0	0	0	0
0	0	80710	70840	10400	1	0	0	0	0	0	0	0	0
0	0	80710	72740	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3C7	2	63950	70840	10400	1	0	0	0	B3C5D3	62558	67200	10400	3
0	0	63950	67200	10400	1	0	0	0	B3C7D1	63170	70840	10400	0
0	0	61100	67200	10400	1	0	0	0	0	0	0	0	0
0	0	61100	72740	10400	1	0	0	0	0	0	0	0	0
0	0	62390	72740	10400	1	0	0	0	0	0	0	0	0
0	0	62390	70840	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3S1	2	80650	72800	10400	1	0	0	0	B3C6D1	79900	70840	10400	3
0	0	80650	70840	10400	1	0	0	0	0	0	0	0	0
0	0	79150	70840	10400	1	0	0	0	0	0	0	0	0
0	0	79150	72800	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3S2	2	63950	72800	10400	1	0	0	0	B3C7D1	63170	70840	10400	3
0	0	63950	70840	10400	1	0	0	0	0	0	0	0	0
0	0	62450	70840	10400	1	0	0	0	0	0	0	0	0
0	0	62450	72800	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3C1	2	54500	61600	10400	1	0	0	0	C3P01	53150	64400	10400	3
0	0	54500	36304	10400	1	0	0	0	C3C1D1	51800	37536	10400	0
0	0	51800	35669	10400	1	0	0	0	C311D1	54500	60412	10400	0
0	0	51800	61600	10400	1	0	0	0	C311D2	54500	51350	10400	0
0	0	53150	64400	10400	1	0	0	0	C313D1	54500	49450	10400	0
0	0	0	0	0	0	0	0	0	C310D1	51800	60412	10400	0
0	0	0	0	0	0	0	0	0	C310D2	51800	51350	10400	0
0	0	0	0	0	0	0	0	0	C312D1	51800	49450	10400	0
0	0	0	0	0	0	0	0	0	C312D2	51800	40186	10400	0
0	0	0	0	0	0	0	0	0	T3C1D1	54500	39910	10400	0
0	0	0	0	0	0	0	0	0	T3C2D1	54500	44050	10400	0
0	0	0	0	0	0	0	0	0	W3C1D1	54500	41910	10400	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3C2	2	61100	67200	10400	1	0	0	0	C3P01	53150	64400	10400	3
0	0	61100	61600	10400	1	0	0	0	B3C5D1	61100	64710	10400	0
0	0	54500	61600	10400	1	0	0	0	0	0	0	0	0
0	0	53150	64400	10400	1	0	0	0	0	0	0	0	0
0	0	54500	67200	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3C3	2	54500	117600	10400	1	0	0	0	C3P02	53150	114800	10400	3
0	0	54500	67200	10400	1	0	0	0	C3P01	53150	64400	10400	0
0	0	53150	64400	10400	1	0	0	0	C301D1	54500	112900	10400	0
0	0	51800	67200	10400	1	0	0	0	C303D1	54500	111050	10400	0
0	0	51800	112000	10400	1	0	0	0	C303D2	54500	101750	10400	0
0	0	0	0	0	0	0	0	0	C305D1	54500	99841	10400	0
0	0	0	0	0	0	0	0	0	C305D2	54500	90550	10400	0
0	0	0	0	0	0	0	0	0	C307D1	54500	88650	10400	0
0	0	0	0	0	0	0	0	0	C307D2	54500	79350	10400	0
0	0	0	0	0	0	0	0	0	C309D1	54500	77450	10400	0
0	0	0	0	0	0	0	0	0	C309D2	54500	68350	10400	0
0	0	0	0	0	0	0	0	0	C302D1	51800	111050	10400	0
0	0	0	0	0	0	0	0	0	C302D2	51800	101750	10400	0
0	0	0	0	0	0	0	0	0	C304D1	51800	99850	10400	0
0	0	0	0	0	0	0	0	0	C304D2	51800	90550	10400	0
0	0	0	0	0	0	0	0	0	C306D1	51800	88650	10400	0
0	0	0	0	0	0	0	0	0	C306D2	51800	79350	10400	0
0	0	0	0	0	0	0	0	0	C308D1	51800	77450	10400	0
0	0	0	0	0	0	0	0	0	C308D2	51800	68350	10400	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3C4	2	54500	117600	10400	1	0	0	0	C3P02	53150	114800	10400	3
0	0	51800	112000	10400	1	0	0	0	C3C4D1	45200	113500	10400	0
0	0	45200	112000	10400	1	0	0	0	0	0	0	0	0
0	0	45200	117600	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
P3CD5	2	51800	67200	10400	1	0	0	0	C3P01	53150	64400	10400	3
0	0	53150	64400	10400	1	0	0	0	D3C4D1	25200	64400	10400	0
0	0	51800	61600	10400	1	0	0	0	0	0	0	0	0
0	0	25200	61600	10400	1	0	0	0	0	0	0	0	0
0	0	25200	67200	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
P3CD6	2	45200	115000	10400	1	0	0	0	C3C4D1	45200	113500	10400	3
0	0	45200	112000	10400	1	0	0	0	D3C6D1	25200	113500	10400	0
0	0	25200	112000	10400	1	0	0	0	P3CD6D1	35450	112000	10400	0
0	0	25200	115000	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3C1	2	17800	3000	10400	1	0	0	0	D3P01	13050	1500	10400	3
0	0	17800	0	10400	1	0	0	0	D3C1D1	17800	1680	10400	0
0	0	0	0	10400	1	0	0	0	0	0	0	0	0
0	0	14400	3000	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3C2	2	18000	14600	10400	1	0	0	0	D3P02	14400	11350	10400	3
0	0	18000	8100	10400	1	0	0	0	W3D2D1	16200	8100	10400	0
0	0	14400	8100	10400	1	0	0	0	T3D4D1	18000	14000	10400	0
0	0	14400	14600	10400	1	0	0	0	T3D3D1	18000	8700	10400	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3C3	2	14400	61600	10400	1	0	0	0	D3P03	13050	64400	10400	3
0	0	14400	3000	10400	1	0	0	0	D3P01	13050	1500	10400	0
0	0	11700	0	10400	1	0	0	0	D3P02	14400	11350	10400	0
0	0	11700	64400	10400	1	0	0	0	D3C3D1	14245	25200	10400	0
0	0	13050	64400	10400	1	0	0	0	D312D1	11700	57300	10400	0
0	0	0	0	0	0	0	0	0	D310D2	1050	64400	10400	0
0	0	0	0	0	0	0	0	0	D314D1	11700	54850	10400	0
0	0	0	0	0	0	0	0	0	D314D2	11700	45950	10400	0
0	0	0	0	0	0	0	0	0	D316D1	11700	43650	10400	0
0	0	0	0	0	0	0	0	0	D316D2	11700	34750	10400	0
0	0	0	0	0	0	0	0	0	D318D1	11700	32450	10400	0
0	0	0	0	0	0	0	0	0	D318D2	11700	23550	10400	0
0	0	0	0	0	0	0	0	0	D319D1	11700	21050	10400	0
0	0	0	0	0	0	0	0	0	D319D2	11700	1730	10400	0
0	0	0	0	0	0	0	0	0	D313D1	14400	60212	10400	0
0	0	0	0	0	0	0	0	0	D313D2	14400	51750	10400	0
0	0	0	0	0	0	0	0	0	D315D1	14400	49050	10400	0
0	0	0	0	0	0	0	0	0	D315D2	14400	42950	10400	0
0	0	0	0	0	0	0	0	0	D317D1	14400	41050	10400	0
0	0	0	0	0	0	0	0	0	D317D2	14400	34950	10400	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3C4	2	25200	67200	10400	1	0	0	0	D3C4D1	25200	64400	10400	3
0	0	25200	61600	10400	1	0	0	0	D3P03	13050	64400	10400	0
0	0	14400	61600	10400	1	0	0	0	D3C4D2	23082	61600	10400	0
0	0	13050	64400	10400	1	0	0	0	0	0	0	0	0
0	0	14400	67200	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3C5	2	14400	112000	10400	1	0	0	0	D3P04	13050	114800	10400	3
0	0	14400	67200	10400	1	0	0	0	D3P03	13050	64400	10400	0
0	0	13050	64400	10400	1	0	0	0	D301D1	14400	102150	10400	0
0	0	11700	64400	10400	1	0	0	0	D303D1	14400	99450	10400	0
0	0	11700	117600	10400	1	0	0	0	D305D1	14400	90950	10400	0
0	0	0	0	0	0	0	0	0	D307D1	14400	88250	10400	0
0	0	0	0	0	0	0	0	0	D308D1	14400	79750	10400	0
0	0	0	0	0	0	0	0	0	D309D1	14400	77050	10400	0
0	0	0	0	0	0	0	0	0	D311D1	14400	71450	10400	0
0	0	0	0	0	0	0	0	0	D302D1	11700	115870	10400	0
0	0	0	0	0	0	0	0	0	D302D2	11700	107750	10400	0
0	0	0	0	0	0	0	0	0	D304D1	11700	105050	10400	0
0	0	0	0	0	0	0	0	0	D304D2	11700	96550	10400	0
0	0	0	0	0	0	0	0	0	D306D1	11700	93850	10400	0
0	0	0	0	0	0	0	0	0	D306D2	11700	74150	10400	0
0	0	0	0	0	0	0	0	0	D310D1	11700	71500	10400	0
0	0	0	0	0	0	0	0	0	D310D2	1050	64400	10400	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3C6	2	25200	117600	10400	1	0	0	0	D3C6D1	25200	113500	10400	3
0	0	25200	112000	10400	1	0	0	0	D3P04	13050	114800	10400	0
0	0	14400	112000	10400	1	0	0	0	T3D1D1	21150	112000	10400	0
0	0	11700	117600	10400	1	0	0	0	T3D2D1	18050	112000	10400	0
0	0	0	0	0	0	0	0	0	W3D1D1	19800	112000	10400	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
