区域号	区域类型	X坐标	Y坐标	Z坐标	线段类型	圆心X	圆心Y	圆心Z	节点	节点X坐标	节点Y坐标	节点Z坐标	楼层
0	0	14400	3000	14600	1	0	0	0	0	0	0	0	0
0	0	17800	3000	14600	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4C2	2	18000	8100	14600	1	0	0	0	D4P02	14400	11350	14600	4
0	0	14400	8100	14600	1	0	0	0	0	0	0	0	0
0	0	14400	14600	14600	1	0	0	0	0	0	0	0	0
0	0	18000	14600	14600	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4C3	2	14400	3000	14600	1	0	0	0	D4P01	13050	1500	14600	4
0	0	11700	0	14600	1	0	0	0	D4P02	14400	11350	14600	0
0	0	11700	64400	14600	1	0	0	0	D4P03	13050	64400	14600	0
0	0	13050	64400	14600	1	0	0	0	D411D1	14400	51750	14600	0
0	0	14400	56000	14600	1	0	0	0	D413D1	14400	49050	14600	0
0	0	0	0	0	0	0	0	0	D413D2	14400	42950	14600	0
0	0	0	0	0	0	0	0	0	D414D1	11700	42950	14600	0
0	0	0	0	0	0	0	0	0	D414D2	11700	49050	14600	0
0	0	0	0	0	0	0	0	0	D415D1	14400	41050	14600	0
0	0	0	0	0	0	0	0	0	D415D2	14400	34950	14600	0
0	0	0	0	0	0	0	0	0	D416D1	11700	34950	14600	0
0	0	0	0	0	0	0	0	0	D416D2	11700	41050	14600	0
0	0	0	0	0	0	0	0	0	D417D1	11700	32250	14600	0
0	0	0	0	0	0	0	0	0	D418D1	11700	18150	14600	0
0	0	0	0	0	0	0	0	0	D419D1	11700	9350	14600	0
0	0	0	0	0	0	0	0	0	D419D2	11700	15450	14600	0
0	0	0	0	0	0	0	0	0	D420D1	11700	1730	14600	0
0	0	0	0	0	0	0	0	0	D420D2	11700	7450	14600	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4C4	2	20700	56000	14600	1	0	0	0	D4P03	13050	64400	14600	4
0	0	14400	56000	14600	1	0	0	0	P4CD5D1	25200	65550	14600	0
0	0	13050	64400	14600	1	0	0	0	D4C4D1	23082	61600	14600	0
0	0	14400	67200	14600	1	0	0	0	0	0	0	0	0
0	0	25200	67200	14600	1	0	0	0	0	0	0	0	0
0	0	25200	61600	14600	1	0	0	0	0	0	0	0	0
0	0	20700	61600	14600	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4C6	2	25200	112000	14600	1	0	0	0	P4CD6D1	25200	113485	14600	4
0	0	14400	112000	14600	1	0	0	0	D4P04	13050	114800	14600	0
0	0	11700	117600	14600	1	0	0	0	T4D1D1	21150	112000	14600	0
0	0	25200	117600	14600	1	0	0	0	T4D2D1	18050	112000	14600	0
0	0	0	0	0	0	0	0	0	W4D1D1	19800	112000	14600	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4C5	2	13050	64400	14600	1	0	0	0	D4P03	13050	64400	14600	4
0	0	11700	64400	14600	1	0	0	0	D4P04	13050	114800	14600	0
0	0	11700	117600	14600	1	0	0	0	D401D1	14400	105051	14600	0
0	0	14400	112000	14600	1	0	0	0	D401D2	14400	98950	14600	0
0	0	14400	67200	14600	1	0	0	0	D402D1	11700	110150	14600	0
0	0	0	0	0	0	0	0	0	D402D2	11700	115870	14600	0
0	0	0	0	0	0	0	0	0	D403D1	14400	97050	14600	0
0	0	0	0	0	0	0	0	0	D403D2	14400	90950	14600	0
0	0	0	0	0	0	0	0	0	D404D1	11700	102150	14600	0
0	0	0	0	0	0	0	0	0	D404D2	11700	108250	14600	0
0	0	0	0	0	0	0	0	0	D405D1	14400	88251	14600	0
0	0	0	0	0	0	0	0	0	D405D2	14400	82150	14600	0
0	0	0	0	0	0	0	0	0	D406D1	11700	99450	14600	0
0	0	0	0	0	0	0	0	0	D407D1	14400	80250	14600	0
0	0	0	0	0	0	0	0	0	D407D2	14400	74150	14600	0
0	0	0	0	0	0	0	0	0	D408D1	11700	85350	14600	0
0	0	0	0	0	0	0	0	0	D409D1	14400	71451	14600	0
0	0	0	0	0	0	0	0	0	D410D1	11700	76550	14600	0
0	0	0	0	0	0	0	0	0	D410D2	11700	82650	14600	0
0	0	0	0	0	0	0	0	0	D412D1	11700	68550	14600	0
0	0	0	0	0	0	0	0	0	D412D2	11700	74650	14600	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D001	1	0	0	10400	1	0	0	0	0	0	0	0	3
0	0	25200	0	10400	1	0	0	0	0	0	0	0	0
0	0	25200	53800	10400	1	0	0	0	0	0	0	0	0
0	0	20700	53800	10400	1	0	0	0	0	0	0	0	0
0	0	20700	61600	10400	1	0	0	0	0	0	0	0	0
0	0	45200	61600	10400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D002	1	11700	117600	10400	1	0	0	0	0	0	0	0	3
0	0	25200	117600	10400	1	0	0	0	0	0	0	0	0
0	0	25200	115000	10400	1	0	0	0	0	0	0	0	0
0	0	45200	115000	10400	1	0	0	0	0	0	0	0	0
0	0	45200	117600	10400	1	0	0	0	0	0	0	0	0
0	0	54500	117600	10400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D003	1	20700	67200	10400	1	0	0	0	0	0	0	0	3
0	0	45200	67200	10400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D004	1	19000	112000	10400	1	0	0	0	0	0	0	0	3
0	0	45200	112000	10400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D005	1	11700	67200	10400	1	0	0	0	0	0	0	0	3
0	0	11700	50400	10400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D006	1	0	66700	10400	1	0	0	0	0	0	0	0	3
0	0	0	50900	10400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C001	1	45200	39336	10400	1	0	0	0	0	0	0	0	3
0	0	45200	34117	10400	1	0	0	0	0	0	0	0	0
0	0	51800	35669	10400	1	0	0	0	0	0	0	0	0
0	0	54500	36304	10400	1	0	0	0	0	0	0	0	0
0	0	61100	37856	10400	1	0	0	0	0	0	0	0	0
0	0	61100	44800	10400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C002	1	61100	61600	10400	1	0	0	0	0	0	0	0	3
0	0	82000	61600	10400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C003	1	61100	67200	10400	1	0	0	0	0	0	0	0	3
0	0	64590	67200	10400	3	0	0	0	0	0	0	0	0
0	0	66090	67200	10400	1	0	0	0	0	0	0	0	0
0	0	79770	67200	10400	3	0	0	0	0	0	0	0	0
0	0	81270	67200	10400	1	0	0	0	0	0	0	0	0
0	0	82000	67200	10400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B001	1	88600	43303	10400	1	0	0	0	0	0	0	0	3
0	0	91300	44028	10400	1	0	0	0	0	0	0	0	0
0	0	97900	45798	10400	1	0	0	0	0	0	0	0	0
0	0	97900	54000	10400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B002	1	97900	61600	10400	1	0	0	0	0	0	0	0	3
0	0	97900	62700	10400	1	0	0	0	0	0	0	0	0
0	0	102382	63768	10400	1	0	0	0	0	0	0	0	0
0	0	109013	65572	10400	1	0	0	0	0	0	0	0	0
0	0	112884	66795	10400	1	0	0	0	0	0	0	0	0
0	0	116754	68017	10400	1	0	0	0	0	0	0	0	0
0	0	120651	69446	10400	1	0	0	0	0	0	0	0	0
0	0	124549	70875	10400	1	0	0	0	0	0	0	0	0
0	0	129560	72886	9400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B003	1	97900	72800	10400	1	0	0	0	0	0	0	0	3
0	0	97900	66300	10400	1	0	0	0	0	0	0	0	0
0	0	101963	67312	10400	1	0	0	0	0	0	0	0	0
0	0	112872	70534	10400	1	0	0	0	0	0	0	0	0
0	0	115448	71361	10400	1	0	0	0	0	0	0	0	0
0	0	123608	74326	10400	1	0	0	0	0	0	0	0	0
0	0	123257	74181	10400	1	0	0	0	0	0	0	0	0
0	0	128251	76239	9400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B004	1	97900	112000	10400	1	0	0	0	0	0	0	0	3
0	0	114282	112000	9400	1	0	0	0	0	0	0	0	0
0	0	115153	109772	9400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B005	1	88600	117600	10400	1	0	0	0	0	0	0	0	3
0	0	97900	117600	10400	1	0	0	0	0	0	0	0	0
0	0	97900	115000	10400	1	0	0	0	0	0	0	0	0
0	0	113843	115000	9400	1	0	0	0	0	0	0	0	0
0	0	113843	117600	9400	1	0	0	0	0	0	0	0	0
0	0	125300	117600	9400	1	0	0	0	0	0	0	0	0
0	0	126610	114247	9400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B006	1	54500	117600	10400	1	0	0	0	0	0	0	0	3
0	0	61100	117600	10400	1	0	0	0	0	0	0	0	0
0	0	61100	115000	10400	1	0	0	0	0	0	0	0	0
0	0	82000	115000	10400	1	0	0	0	0	0	0	0	0
0	0	82000	117600	10400	1	0	0	0	0	0	0	0	0
0	0	88600	117600	10400	3	0	0	0	0	0	0	0	0
0	0	82000	110000	10400	1	0	0	0	0	0	0	0	0
0	0	61100	110000	10400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
A001	1	141794	55584	9400	1	0	0	0	0	0	0	0	3
0	0	143859	56076	9400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
A002	1	143637	70654	9400	1	0	0	0	0	0	0	0	3
0	0	141017	77361	9400	1	0	0	0	0	0	0	0	0
0	0	139620	76815	9400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B006	1	91300	50400	10400	1	0	0	0	0	0	0	0	3
0	0	91300	48444	10400	3	0	0	0	0	0	0	0	0
0	0	91300	46044	10400	1	0	0	0	0	0	0	0	0
0	0	91300	44028	10400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B007	1	88600	61600	10400	1	0	0	0	0	0	0	0	3
0	0	89050	61600	10400	3	0	0	0	0	0	0	0	0
0	0	90850	61600	10400	1	0	0	0	0	0	0	0	0
0	0	91300	61600	10400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
E001	1	73950	61500	10400	1	0	0	0	0	0	0	0	3
0	0	73950	59300	10400	1	0	0	0	0	0	0	0	0
0	0	71650	59300	10400	1	0	0	0	0	0	0	0	0
0	0	71650	61500	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
E002	1	71650	61500	10400	1	0	0	0	0	0	0	0	3
0	0	73950	59300	10400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
E003	1	73950	61500	10400	1	0	0	0	0	0	0	0	3
0	0	71650	59300	10400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
E004	1	71450	61500	10400	1	0	0	0	0	0	0	0	3
0	0	71450	59300	10400	1	0	0	0	0	0	0	0	0
0	0	69150	59300	10400	1	0	0	0	0	0	0	0	0
0	0	69150	61500	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
E005	1	69150	61500	10400	1	0	0	0	0	0	0	0	3
0	0	71450	59300	10400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
E006	1	69150	59300	10400	1	0	0	0	0	0	0	0	3
0	0	71450	61500	10400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
